,sink_node_id,src_node_id,switch
3211,575,569,2
3212,621,569,8
3213,24,570,1
3214,39,570,1
3215,116,570,1
3216,136,570,1
3217,412,570,3
3218,528,570,10
3219,612,570,3
3220,670,570,2
3221,24,571,1
3222,39,571,1
3223,116,571,1
3224,136,571,1
3225,300,571,8
3226,335,571,5
3227,562,571,16
3228,585,571,2
3229,27,572,1
3230,42,572,1
3231,120,572,1
3232,140,572,1
3233,424,572,3
3234,496,572,8
3235,580,572,8
3236,664,572,8
3237,27,573,1
3238,42,573,1
3239,120,573,1
3240,140,573,1
3241,336,573,2
3242,343,573,3
3243,599,573,3
3244,660,573,8
3245,30,574,1
3246,45,574,1
3247,124,574,1
3248,144,574,1
3249,412,574,3
3250,454,574,5
3251,642,574,8
3252,676,574,2
3253,30,575,1
3254,45,575,1
3255,124,575,1
3256,144,575,1
3257,281,575,5
3258,282,575,2
3259,684,575,14
3260,685,575,12
3261,33,576,1
3262,128,576,1
3263,488,576,7
3264,491,576,3
3265,568,576,2
3266,650,576,3
3267,33,577,1
3268,128,577,1
3269,265,577,2
3270,279,577,8
3271,563,577,8
3272,674,577,3
3273,24,578,1
3274,36,578,1
3275,132,578,1
3276,410,578,8
3277,443,578,3
3278,626,578,3
3279,643,578,8
3280,24,579,1
3281,36,579,1
3282,132,579,1
3283,330,579,2
3284,355,579,2
3285,575,579,2
3286,645,579,2
3287,39,580,1
3288,116,580,1
3289,136,580,1
3290,485,580,2
3291,543,580,14
3292,607,580,3
3293,643,580,8
3294,39,581,1
3295,116,581,1
3296,136,581,1
3297,304,581,8
3298,314,581,5
3299,574,581,15
3300,691,581,17
3301,27,582,1
3302,42,582,1
3303,120,582,1
3304,140,582,1
3305,430,582,8
3306,542,582,10
3307,583,582,15
3308,665,582,8
3309,27,583,1
3310,42,583,1
3311,120,583,1
3312,140,583,1
3313,263,583,8
3314,303,583,3
3315,600,583,5
3316,659,583,3
3317,30,584,1
3318,45,584,1
3319,124,584,1
3320,144,584,1
3321,429,584,2
3322,525,584,8
3323,563,584,8
3324,640,584,4
3325,30,585,1
3326,45,585,1
3327,124,585,1
3328,144,585,1
3329,279,585,8
3330,379,585,10
3331,569,585,8
3332,589,585,2
3333,33,586,1
3334,36,586,1
3335,128,586,1
3336,400,586,3
3337,428,586,4
3338,656,586,3
3339,688,586,13
3340,33,587,1
3341,36,587,1
3342,128,587,1
3343,350,587,2
3344,380,587,10
3345,640,587,4
3346,657,587,3
3347,24,588,1
3348,132,588,1
3349,481,588,7
3350,493,588,2
3351,550,588,4
3352,604,588,3
3353,24,589,1
3354,132,589,1
3355,276,589,2
3356,355,589,2
3357,552,589,15
3358,622,589,3
3359,27,590,1
3360,39,590,1
3361,116,590,1
3362,136,590,1
3363,479,590,5
3364,518,590,3
3365,680,590,12
3366,693,590,12
3367,27,591,1
3368,39,591,1
3369,116,591,1
3370,136,591,1
3371,294,591,8
3372,312,591,2
3373,567,591,7
3374,610,591,8
3375,42,592,1
3376,120,592,1
3377,140,592,1
3378,492,592,3
3379,535,592,14
3380,623,592,2
3381,690,592,14
3382,42,593,1
3383,120,593,1
3384,140,593,1
3385,327,593,8
3386,389,593,14
3387,627,593,8
3388,689,593,10
3389,30,594,1
3390,45,594,1
3391,124,594,1
3392,144,594,1
3393,422,594,5
3394,548,594,14
3395,584,594,5
3396,30,595,1
3397,45,595,1
3398,124,595,1
3399,144,595,1
3400,339,595,3
3401,356,595,8
3402,618,595,3
3403,673,595,3
3404,33,596,1
3405,36,596,1
3406,128,596,1
3407,477,596,8
3408,546,596,10
3409,552,596,15
3410,695,596,13
3411,33,597,1
3412,36,597,1
3413,128,597,1
3414,352,597,2
3415,393,597,10
3416,668,597,15
3417,684,597,14
3418,24,598,1
3419,39,598,1
3420,132,598,1
3421,420,598,2
3422,430,598,8
3423,590,598,8
3424,674,598,3
3425,24,599,1
3426,39,599,1
3427,132,599,1
3428,285,599,3
3429,292,599,2
3430,582,599,3
3431,665,599,8
3432,27,600,1
3433,116,600,1
3434,136,600,1
3435,403,600,3
3436,465,600,2
3437,556,600,8
3438,691,600,17
3439,27,601,1
3440,116,601,1
3441,136,601,1
3442,324,601,3
3443,392,601,12
3444,663,601,4
3445,681,601,14
3446,30,602,1
3447,42,602,1
3448,120,602,1
3449,140,602,1
3450,416,602,8
3451,464,602,2
3452,574,602,15
3453,661,602,2
3454,30,603,1
3455,42,603,1
3456,120,603,1
3457,140,603,1
3458,291,603,5
3459,398,603,14
3460,555,603,4
3461,574,603,15
3462,45,604,1
3463,124,604,1
3464,144,604,1
3465,432,604,8
3466,526,604,2
3467,579,604,2
3468,686,604,10
3469,45,605,1
3470,124,605,1
3471,144,605,1
3472,333,605,3
3473,342,605,2
3474,597,605,8
3475,642,605,8
3476,33,606,1
3477,36,606,1
3478,128,606,1
3479,463,606,3
3480,547,606,10
3481,579,606,2
3482,686,606,10
3483,33,607,1
3484,36,607,1
3485,128,607,1
3486,313,607,3
3487,343,607,3
3488,617,607,4
3489,698,607,14
3490,24,608,1
3491,39,608,1
3492,132,608,1
3493,437,608,3
3494,462,608,7
3495,585,608,2
3496,591,608,2
3497,24,609,1
3498,39,609,1
3499,132,609,1
3500,267,609,8
3501,278,609,5
3502,569,609,8
3503,699,609,13
3504,27,610,1
3505,42,610,1
3506,116,610,1
3507,136,610,1
3508,420,610,2
3509,467,610,5
3510,552,610,15
3511,592,610,4
3512,27,611,1
3513,42,611,1
3514,116,611,1
3515,136,611,1
3516,327,611,8
3517,370,611,2
3518,576,611,3
3519,671,611,3
3520,30,612,1
3521,120,612,1
3522,140,612,1
3523,468,612,8
3524,525,612,8
3525,667,612,3
3526,668,612,15
3527,30,613,1
3528,120,613,1
3529,140,613,1
3530,258,613,2
3531,283,613,2
3532,562,613,16
3533,636,613,3
3534,33,614,1
3535,45,614,1
3536,124,614,1
3537,144,614,1
3538,515,614,8
3539,533,614,12
3540,635,614,2
3541,682,614,12
3542,33,615,1
3543,45,615,1
3544,124,615,1
3545,144,615,1
3546,272,615,2
3547,344,615,2
3548,654,615,8
3549,694,615,14
3550,36,616,1
3551,128,616,1
3552,409,616,5
3553,428,616,4
3554,564,616,3
3555,691,616,17
3556,36,617,1
3557,128,617,1
3558,271,617,8
3559,373,617,7
3560,557,617,2
3561,572,617,8
3562,24,618,1
3563,39,618,1
3564,116,618,1
3565,132,618,1
3566,504,618,2
3567,534,618,13
3568,563,618,8
3569,582,618,3
3570,24,619,1
3571,39,619,1
3572,116,619,1
3573,132,619,1
3574,252,619,4
3575,332,619,3
3576,617,619,4
3577,682,619,12
3578,27,620,1
3579,42,620,1
3580,136,620,1
3581,464,620,2
3582,549,620,14
3583,676,620,2
3584,679,620,10
3585,27,621,1
3586,42,621,1
3587,136,621,1
3588,372,621,3
3589,388,621,10
3590,551,621,8
3591,579,621,2
3592,30,622,1
3593,45,622,1
3594,120,622,1
3595,140,622,1
3596,453,622,2
3597,540,622,9
3598,632,622,2
3599,694,622,14
3600,30,623,1
3601,45,623,1
3602,120,623,1
3603,140,623,1
3604,366,623,8
3605,397,623,14
3606,559,623,8
3607,577,623,5
3608,33,624,1
3609,124,624,1
3610,144,624,1
3611,442,624,8
3612,469,624,2
3613,555,624,4
3614,679,624,10
3615,33,625,1
3616,124,625,1
3617,144,625,1
3618,308,625,2
3619,312,625,2
3620,626,625,3
3621,648,625,2
3622,36,626,1
3623,128,626,1
3624,132,626,1
3625,404,626,2
3626,544,626,14
3627,627,626,8
3628,662,626,15
3629,36,627,1
3630,128,627,1
3631,132,627,1
3632,366,627,8
3633,367,627,7
3634,607,627,3
3635,693,627,12
3636,24,628,1
3637,39,628,1
3638,116,628,1
3639,419,628,5
3640,491,628,3
3641,566,628,8
3642,662,628,15
3643,24,629,1
3644,39,629,1
3645,116,629,1
3646,251,629,3
3647,295,629,3
3648,556,629,8
3649,604,629,3
3650,27,630,1
3651,42,630,1
3652,120,630,1
3653,136,630,1
3654,419,630,5
3655,520,630,5
3656,669,630,7
3657,672,630,3
3658,27,631,1
3659,42,631,1
3660,120,631,1
3661,136,631,1
3662,338,631,8
3663,361,631,3
3664,588,631,4
3665,647,631,2
3666,30,632,1
3667,45,632,1
3668,140,632,1
3669,497,632,8
3670,521,632,5
3671,589,632,2
3672,628,632,8
3673,30,633,1
3674,45,633,1
3675,140,633,1
3676,333,633,3
3677,337,633,2
3678,633,633,3
3679,685,633,12
3680,33,634,1
3681,124,634,1
3682,144,634,1
3683,457,634,2
3684,465,634,2
3685,609,634,2
3686,624,634,15
3687,33,635,1
3688,124,635,1
3689,144,635,1
3690,319,635,3
3691,351,635,2
3692,616,635,2
3693,675,635,3
3694,36,636,1
3695,128,636,1
3696,132,636,1
3697,407,636,2
3698,413,636,2
3699,598,636,4
3700,657,636,3
3701,36,637,1
3702,128,637,1
3703,132,637,1
3704,346,637,8
3705,353,637,8
3706,550,637,4
3707,560,637,4
3708,24,638,1
3709,39,638,1
3710,116,638,1
3711,136,638,1
3712,442,638,8
3713,519,638,5
3714,573,638,8
3715,682,638,12
3716,24,639,1
3717,39,639,1
3718,116,639,1
3719,136,639,1
3720,372,639,3
3721,397,639,14
3722,572,639,8
3723,650,639,3
3724,27,640,1
3725,42,640,1
3726,120,640,1
3727,431,640,8
3728,502,640,8
3729,574,640,15
3730,639,640,2
3731,27,641,1
3732,42,641,1
3733,120,641,1
3734,349,641,8
3735,396,641,13
3736,615,641,2
3737,654,641,8
3738,30,642,1
3739,45,642,1
3740,124,642,1
3741,140,642,1
3742,507,642,8
3743,516,642,2
3744,597,642,8
3745,629,642,8
3746,30,643,1
3747,45,643,1
3748,124,643,1
3749,140,643,1
3750,301,643,5
3751,376,643,2
3752,640,643,4
3753,658,643,8
3754,33,644,1
3755,144,644,1
3756,445,644,8
3757,452,644,2
3758,621,644,8
3759,647,644,2
3760,33,645,1
3761,144,645,1
3762,293,645,8
3763,316,645,2
3764,630,645,4
3765,639,645,2
3766,36,646,1
3767,128,646,1
3768,132,646,1
3769,448,646,2
3770,512,646,2
3771,569,646,8
3772,692,646,10
3773,36,647,1
3774,128,647,1
3775,132,647,1
3776,260,647,8
3777,356,647,8
3778,602,647,2
3779,677,647,8
3780,24,648,1
3781,39,648,1
3782,116,648,1
3783,136,648,1
3784,417,648,2
3785,536,648,13
3786,575,648,2
3787,626,648,3
3788,24,649,1
3789,39,649,1
3790,116,649,1
3791,136,649,1
3792,324,649,3
3793,374,649,2
3794,583,649,15
3795,592,649,4
3796,27,650,1
3797,42,650,1
3798,120,650,1
3799,140,650,1
3800,484,650,5
3801,517,650,8
3802,562,650,16
3803,681,650,14
3804,27,651,1
3805,42,651,1
3806,120,651,1
3807,140,651,1
3808,382,651,12
3809,394,651,14
3810,571,651,2
3811,607,651,3
3812,30,652,1
3813,45,652,1
3814,124,652,1
3815,523,652,4
3816,544,652,14
3817,617,652,4
3818,692,652,10
3819,30,653,1
3820,45,653,1
3821,124,653,1
3822,368,653,8
3823,394,653,14
3824,608,653,2
3825,612,653,3
3826,33,654,1
3827,128,654,1
3828,144,654,1
3829,489,654,7
3830,505,654,8
3831,559,654,8
3832,562,654,16
3833,33,655,1
3834,128,655,1
3835,144,655,1
3836,284,655,2
3837,306,655,2
3838,632,655,2
3839,634,655,5
3840,36,656,1
3841,132,656,1
3842,421,656,2
3843,516,656,2
3844,644,656,4
3845,653,656,2
3846,36,657,1
3847,132,657,1
3848,302,657,7
3849,573,657,8
3850,671,657,3
3851,24,658,1
3852,39,658,1
3853,116,658,1
3854,136,658,1
3855,471,658,8
3856,537,658,10
3857,659,658,3
3858,671,658,3
3859,24,659,1
3860,39,659,1
3861,116,659,1
3862,136,659,1
3863,268,659,3
3864,292,659,2
3865,598,659,4
3866,630,659,4
3867,27,660,1
3868,42,660,1
3869,120,660,1
3870,140,660,1
3871,450,660,5
3872,515,660,8
3873,555,660,4
3874,613,660,7
3875,27,661,1
3876,42,661,1
3877,120,661,1
3878,140,661,1
3879,304,661,8
3880,385,661,12
3881,661,661,2
3882,666,661,4
3883,30,662,1
3884,45,662,1
3885,124,662,1
3886,144,662,1
3887,423,662,8
3888,455,662,2
3889,559,662,8
3890,618,662,3
3891,30,663,1
3892,45,663,1
3893,124,663,1
3894,144,663,1
3895,321,663,2
3896,339,663,3
3897,566,663,8
3898,628,663,8
3899,33,664,1
3900,128,664,1
3901,435,664,2
3902,508,664,7
3903,605,664,4
3904,675,664,3
3905,33,665,1
3906,128,665,1
3907,269,665,8
3908,318,665,8
3909,593,665,2
3910,689,665,10
3911,36,666,1
3912,132,666,1
3913,498,666,8
3914,501,666,2
3915,553,666,3
3916,599,666,3
3917,36,667,1
3918,132,667,1
3919,297,667,8
3920,338,667,8
3921,550,667,4
3922,598,667,4
3923,24,668,1
3924,39,668,1
3925,441,668,2
3926,518,668,3
3927,633,668,3
3928,699,668,13
3929,24,669,1
3930,39,669,1
3931,310,669,2
3932,321,669,2
3933,590,669,8
3934,629,669,8
3935,27,670,1
3936,42,670,1
3937,424,670,3
3938,443,670,3
3939,636,670,3
3940,655,670,8
3941,27,671,1
3942,42,671,1
3943,307,671,5
3944,313,671,3
3945,659,671,3
3946,666,671,4
3947,30,672,1
3948,45,672,1
3949,401,672,2
3950,422,672,5
3951,652,672,8
3952,665,672,8
3953,30,673,1
3954,45,673,1
3955,286,673,5
3956,392,673,12
3957,573,673,8
3958,581,673,8
3959,33,674,1
3960,410,674,8
3961,494,674,8
3962,594,674,2
3963,689,674,10
3964,33,675,1
3965,294,675,8
3966,386,675,14
3967,576,675,3
3968,605,675,4
3969,36,676,1
3970,473,676,4
3971,477,676,8
3972,560,676,4
3973,595,676,4
3974,36,677,1
3975,250,677,2
3976,358,677,5
3977,662,677,15
3978,670,677,2
3979,471,678,8
3980,483,678,3
3981,581,678,8
3982,642,678,8
3983,315,679,5
3984,578,679,4
3985,696,679,14
3986,490,680,2
3987,492,680,3
3988,591,680,2
3989,668,680,15
3990,287,681,2
3991,398,681,14
3992,636,681,3
3993,678,681,10
3994,459,682,2
3995,460,682,3
3996,558,682,8
3997,588,682,4
3998,289,683,2
3999,382,683,12
4000,614,683,7
4001,615,683,2
4002,433,684,5
4003,528,684,10
4004,582,684,3
4005,630,684,4
4006,306,685,2
4007,385,685,12
4008,565,685,8
4009,678,685,10
4010,472,686,8
4011,514,686,2
4012,611,686,8
4013,672,686,3
4014,322,687,7
4015,360,687,5
4016,612,687,3
4017,646,687,3
4018,418,688,2
4019,494,688,8
4020,566,688,8
4021,663,688,4
4022,252,689,4
4023,346,689,8
4024,662,689,15
4025,668,689,15
4026,441,690,2
4027,510,690,5
4028,605,690,4
4029,657,690,3
4030,326,691,8
4031,361,691,3
4032,624,691,15
4033,644,691,4
4034,495,692,8
4035,504,692,2
4036,578,692,4
4037,601,692,3
4038,299,693,2
4039,323,693,3
4040,583,693,15
4041,633,693,3
4042,505,694,8
4043,524,694,8
4044,693,694,12
4045,696,694,14
4046,259,695,2
4047,280,695,8
4048,595,695,4
4049,655,695,8
4050,404,696,2
4051,542,696,10
4052,586,696,3
4053,673,696,3
4054,297,697,8
4055,395,697,14
4056,618,697,3
4057,656,697,3
4058,406,698,2
4059,413,698,2
4060,588,698,4
4061,624,698,15
4062,264,699,5
4063,298,699,5
4064,564,699,3
4065,637,699,2
4066,118,700,1
4067,138,700,1
4068,229,700,1
4069,244,700,1
4070,519,700,5
4071,533,700,12
4072,712,700,4
4073,848,700,13
4074,118,701,1
4075,138,701,1
4076,229,701,1
4077,244,701,1
4078,268,701,3
4079,375,701,5
4080,758,701,4
4081,843,701,14
4082,114,702,1
4083,134,702,1
4084,226,702,1
4085,241,702,1
4086,443,702,3
4087,478,702,5
4088,803,702,8
4089,835,702,17
4090,114,703,1
4091,134,703,1
4092,226,703,1
4093,241,703,1
4094,271,703,8
4095,315,703,5
4096,771,703,4
4097,846,703,17
4098,126,704,1
4099,235,704,1
4100,466,704,2
4101,514,704,2
4102,723,704,8
4103,744,704,3
4104,126,705,1
4105,235,705,1
4106,316,705,2
4107,399,705,14
4108,711,705,3
4109,775,705,3
4110,122,706,1
4111,142,706,1
4112,232,706,1
4113,247,706,1
4114,412,706,3
4115,455,706,2
4116,737,706,8
4117,807,706,8
4118,122,707,1
4119,142,707,1
4120,232,707,1
4121,247,707,1
4122,338,707,8
4123,355,707,2
4124,761,707,2
4125,797,707,4
4126,114,708,1
4127,134,708,1
4128,226,708,1
4129,241,708,1
4130,479,708,5
4131,526,708,2
4132,800,708,2
4133,827,708,8
4134,114,709,1
4135,134,709,1
4136,226,709,1
4137,241,709,1
4138,285,709,3
4139,393,709,10
4140,700,709,15
4141,814,709,2
4142,130,710,1
4143,238,710,1
4144,427,710,7
4145,492,710,3
4146,722,710,8
4147,822,710,5
4148,130,711,1
4149,238,711,1
4150,311,711,2
4151,362,711,5
4152,725,711,3
4153,829,711,12
4154,122,712,1
4155,142,712,1
4156,232,712,1
4157,247,712,1
4158,496,712,8
4159,525,712,8
4160,748,712,8
4161,832,712,12
4162,122,713,1
4163,142,713,1
4164,232,713,1
4165,247,713,1
4166,293,713,8
4167,356,713,8
4168,733,713,4
4169,800,713,2
4170,118,714,1
4171,138,714,1
4172,229,714,1
4173,244,714,1
4174,451,714,5
4175,484,714,5
4176,781,714,15
4177,839,714,12
4178,118,715,1
4179,138,715,1
4180,229,715,1
4181,244,715,1
4182,289,715,2
4183,361,715,3
4184,709,715,8
4185,791,715,5
4186,130,716,1
4187,238,716,1
4188,418,716,2
4189,758,716,4
4190,827,716,8
4191,130,717,1
4192,238,717,1
4193,261,717,5
4194,301,717,5
4195,775,717,3
4196,814,717,2
4197,126,718,1
4198,235,718,1
4199,428,718,4
4200,502,718,8
4201,844,718,12
4202,846,718,17
4203,126,719,1
4204,235,719,1
4205,275,719,8
4206,396,719,13
4207,836,719,10
4208,843,719,14
4209,118,720,1
4210,138,720,1
4211,229,720,1
4212,244,720,1
4213,407,720,2
4214,426,720,5
4215,781,720,15
4216,801,720,15
4217,118,721,1
4218,138,721,1
4219,229,721,1
4220,244,721,1
4221,257,721,5
4222,382,721,12
4223,767,721,8
4224,826,721,2
4225,114,722,1
4226,134,722,1
4227,226,722,1
4228,241,722,1
4229,503,722,5
4230,507,722,8
4231,775,722,3
4232,787,722,8
4233,114,723,1
4234,134,723,1
4235,226,723,1
4236,241,723,1
4237,271,723,8
4238,340,723,2
4239,781,723,15
4240,812,723,8
4241,126,724,1
4242,235,724,1
4243,411,724,2
4244,515,724,8
4245,755,724,3
4246,838,724,18
4247,126,725,1
4248,235,725,1
4249,363,725,2
4250,365,725,8
4251,708,725,8
4252,758,725,4
4253,122,726,1
4254,142,726,1
4255,232,726,1
4256,247,726,1
4257,512,726,2
4258,522,726,8
4259,745,726,3
4260,835,726,17
4261,122,727,1
4262,142,727,1
4263,232,727,1
4264,247,727,1
4265,283,727,2
4266,336,727,2
4267,712,727,4
4268,772,727,3
4269,134,728,1
4270,226,728,1
4271,241,728,1
4272,492,728,3
4273,500,728,8
4274,725,728,3
4275,817,728,8
4276,134,729,1
4277,226,729,1
4278,241,729,1
4279,300,729,8
4280,357,729,2
4281,783,729,8
4282,828,729,14
4283,114,730,1
4284,130,730,1
4285,238,730,1
4286,458,730,2
4287,532,730,13
4288,702,730,2
4289,797,730,4
4290,114,731,1
4291,130,731,1
4292,238,731,1
4293,287,731,2
4294,326,731,8
4295,756,731,4
4296,837,731,10
4297,122,732,1
4298,142,732,1
4299,232,732,1
4300,247,732,1
4301,447,732,5
4302,518,732,3
4303,718,732,3
4304,817,732,8
4305,122,733,1
4306,142,733,1
4307,232,733,1
4308,247,733,1
4309,260,733,8
4310,325,733,5
4311,736,733,15
4312,768,733,3
4313,118,734,1
4314,138,734,1
4315,229,734,1
4316,244,734,1
4317,424,734,3
4318,531,734,10
4319,769,734,3
4320,828,734,14
4321,118,735,1
4322,138,735,1
4323,229,735,1
4324,244,735,1
4325,350,735,2
4326,388,735,10
4327,769,735,3
4328,841,735,12
4329,114,736,1
4330,238,736,1
4331,452,736,2
4332,523,736,4
4333,799,736,3
4334,812,736,8
4335,114,737,1
4336,238,737,1
4337,252,737,4
4338,349,737,8
4339,765,737,5
4340,834,737,10
4341,126,738,1
4342,130,738,1
4343,235,738,1
4344,476,738,2
4345,485,738,2
4346,763,738,3
4347,764,738,8
4348,126,739,1
4349,130,739,1
4350,235,739,1
4351,331,739,8
4352,365,739,8
4353,701,739,4
4354,717,739,4
4355,138,740,1
4356,229,740,1
4357,244,740,1
4358,467,740,5
4359,480,740,2
4360,728,740,4
4361,755,740,3
4362,138,741,1
4363,229,741,1
4364,244,741,1
4365,389,741,14
4366,395,741,14
4367,714,741,5
4368,718,741,3
4369,118,742,1
4370,134,742,1
4371,226,742,1
4372,241,742,1
4373,410,742,8
4374,547,742,10
4375,743,742,15
4376,809,742,2
4377,118,743,1
4378,134,743,1
4379,226,743,1
4380,241,743,1
4381,275,743,8
4382,318,743,8
4383,779,743,8
4384,825,743,4
4385,126,744,1
4386,130,744,1
4387,235,744,1
4388,471,744,8
4389,494,744,8
4390,783,744,8
4391,838,744,18
4392,126,745,1
4393,130,745,1
4394,235,745,1
4395,318,745,8
4396,347,745,8
4397,747,745,2
4398,812,745,8
4399,122,746,1
4400,142,746,1
4401,232,746,1
4402,247,746,1
4403,516,746,2
4404,539,746,14
4405,756,746,4
4406,802,746,2
4407,122,747,1
4408,142,747,1
4409,232,747,1
4410,247,747,1
4411,325,747,5
4412,380,747,10
4413,741,747,4
4414,795,747,3
4415,118,748,1
4416,226,748,1
4417,241,748,1
4418,506,748,5
4419,525,748,8
4420,746,748,8
4421,768,748,3
4422,118,749,1
4423,226,749,1
4424,241,749,1
4425,311,749,2
4426,320,749,8
4427,762,749,2
4428,831,749,10
4429,114,750,1
4430,134,750,1
4431,238,750,1
4432,510,750,5
4433,539,750,14
4434,706,750,5
4435,792,750,2
4436,114,751,1
4437,134,751,1
4438,238,751,1
4439,282,751,2
4440,353,751,8
4441,726,751,8
4442,142,752,1
4443,232,752,1
4444,247,752,1
4445,474,752,7
4446,527,752,5
4447,766,752,5
4448,787,752,8
4449,142,753,1
4450,232,753,1
4451,247,753,1
4452,263,753,8
4453,299,753,2
4454,707,753,8
4455,732,753,3
4456,122,754,1
4457,138,754,1
4458,229,754,1
4459,244,754,1
4460,400,754,3
4461,417,754,2
4462,707,754,8
4463,805,754,8
4464,122,755,1
4465,138,755,1
4466,229,755,1
4467,244,755,1
4468,272,755,2
4469,303,755,3
4470,705,755,3
4471,730,755,3
4472,114,756,1
4473,134,756,1
4474,238,756,1
4475,486,756,7
4476,537,756,10
4477,741,756,4
4478,749,756,8
4479,114,757,1
4480,134,757,1
4481,238,757,1
4482,324,757,3
4483,341,757,7
4484,732,757,3
4485,793,757,8
4486,126,758,1
4487,130,758,1
4488,235,758,1
4489,411,758,2
4490,498,758,8
4491,730,758,3
4492,818,758,2
4493,126,759,1
4494,130,759,1
4495,235,759,1
4496,352,759,2
4497,388,759,10
4498,770,759,3
4499,803,759,8
4500,122,760,1
4501,229,760,1
4502,244,760,1
4503,442,760,8
4504,545,760,14
4505,774,760,3
4506,779,760,8
4507,122,761,1
4508,229,761,1
4509,244,761,1
4510,288,761,7
4511,366,761,8
4512,766,761,5
4513,845,761,10
4514,118,762,1
4515,138,762,1
4516,226,762,1
4517,241,762,1
4518,407,762,2
4519,430,762,8
4520,738,762,2
4521,750,762,5
4522,118,763,1
4523,138,763,1
4524,226,763,1
4525,241,763,1
4526,346,763,8
4527,385,763,12
4528,703,763,8
4529,816,763,3
4530,130,764,1
4531,235,764,1
4532,435,764,2
4533,545,764,14
4534,736,764,15
4535,758,764,4
4536,130,765,1
4537,235,765,1
4538,267,765,8
4539,379,765,10
4540,734,765,8
4541,741,765,4
4542,126,766,1
4543,142,766,1
4544,232,766,1
4545,247,766,1
4546,501,766,2
4547,530,766,12
4548,767,766,8
4549,846,766,17
4550,126,767,1
4551,142,767,1
4552,232,767,1
4553,247,767,1
4554,295,767,3
4555,337,767,2
4556,744,767,3
4557,832,767,12
4558,118,768,1
4559,138,768,1
4560,241,768,1
4561,483,768,3
4562,513,768,5
4563,717,768,4
4564,753,768,8
4565,118,769,1
4566,138,769,1
4567,241,769,1
4568,267,769,8
4569,377,769,2
4570,722,769,8
4571,838,769,18
4572,114,770,1
4573,134,770,1
4574,226,770,1
4575,238,770,1
4576,490,770,2
4577,511,770,5
4578,739,770,2
4579,845,770,10
4580,114,771,1
4581,134,771,1
4582,226,771,1
4583,238,771,1
4584,313,771,3
4585,368,771,8
4586,713,771,3
4587,715,771,5
4588,126,772,1
4589,232,772,1
4590,247,772,1
4591,424,772,3
4592,531,772,10
4593,783,772,8
4594,816,772,3
4595,126,773,1
4596,232,773,1
4597,247,773,1
4598,293,773,8
4599,385,773,12
4600,737,773,8
4601,750,773,5
4602,122,774,1
4603,142,774,1
4604,229,774,1
4605,244,774,1
4606,436,774,8
4607,549,774,14
4608,721,774,8
4609,735,774,8
4610,122,775,1
4611,142,775,1
4612,229,775,1
4613,244,775,1
4614,324,775,3
4615,361,775,3
4616,718,775,3
4617,830,775,18
4618,114,776,1
4619,134,776,1
4620,226,776,1
4621,405,776,2
4622,500,776,8
4623,720,776,8
4624,739,776,2
4625,114,777,1
4626,134,777,1
4627,226,777,1
4628,277,777,2
4629,349,777,8
4630,808,777,7
4631,820,777,8
4632,130,778,1
4633,235,778,1
4634,238,778,1
4635,434,778,8
4636,491,778,3
4637,726,778,8
4638,819,778,7
4639,130,779,1
4640,235,779,1
4641,238,779,1
4642,268,779,3
4643,306,779,2
4644,719,779,2
4645,792,779,2
4646,122,780,1
4647,142,780,1
4648,244,780,1
4649,405,780,2
4650,460,780,3
4651,701,780,4
4652,826,780,2
4653,122,781,1
4654,142,781,1
4655,244,781,1
4656,269,781,8
4657,338,781,8
4658,794,781,3
4659,835,781,17
4660,118,782,1
4661,138,782,1
4662,229,782,1
4663,241,782,1
4664,425,782,8
4665,453,782,2
4666,725,782,3
4667,805,782,8
4668,118,783,1
4669,138,783,1
4670,229,783,1
4671,241,783,1
4672,262,783,8
4673,333,783,3
4674,740,783,15
4675,746,783,8
4676,130,784,1
4677,235,784,1
4678,238,784,1
4679,449,784,5
4680,454,784,5
4681,803,784,8
4682,825,784,4
4683,130,785,1
4684,235,785,1
4685,238,785,1
4686,329,785,7
4687,395,785,14
4688,745,785,3
4689,825,785,4
4690,126,786,1
4691,232,786,1
4692,247,786,1
4693,400,786,3
4694,409,786,5
4695,716,786,8
4696,722,786,8
4697,126,787,1
4698,232,787,1
4699,247,787,1
4700,279,787,8
4701,319,787,3
4702,757,787,4
4703,801,787,15
4704,118,788,1
4705,138,788,1
4706,229,788,1
4707,541,788,13
4708,546,788,10
4709,770,788,3
4710,842,788,17
4711,118,789,1
4712,138,789,1
4713,229,789,1
4714,354,789,7
4715,390,789,9
4716,712,789,4
4717,781,789,15
4718,114,790,1
4719,134,790,1
4720,226,790,1
4721,241,790,1
4722,421,790,2
4723,470,790,8
4724,751,790,3
4725,759,790,2
4726,114,791,1
4727,134,791,1
4728,226,791,1
4729,241,791,1
4730,313,791,3
4731,386,791,14
4732,753,791,8
4733,760,791,4
4734,126,792,1
4735,247,792,1
4736,445,792,8
4737,543,792,14
4738,709,792,8
4739,770,792,3
4740,126,793,1
4741,247,793,1
4742,251,793,3
4743,320,793,8
4744,743,793,15
4745,760,793,4
4746,122,794,1
4747,142,794,1
4748,232,794,1
4749,244,794,1
4750,457,794,2
4751,503,794,5
4752,736,794,15
4753,789,794,4
4754,122,795,1
4755,142,795,1
4756,232,795,1
4757,244,795,1
4758,278,795,5
4759,393,795,10
4760,772,795,3
4761,837,795,10
4762,114,796,1
4763,134,796,1
